name,rating,reviews_count,category,address,phone,website,hours,extracted_at,ciudad_busqueda
Clinica odontologica Glahden,4.9,,Clínica dental,"Cl. 9 #40-19, Los Cambulos, Cali, Valle del Cauca",3103903619,http://www.glahden.com/,,2025-12-22 16:05:33,Cali
CLÍNICA SOCIAL DE ORTODONCIA,4.4,,Clínica dental,"Cra. 5 Nte. #67N-29, COMUNA 4, Cali, Valle del Cauca",24470547,https://www.clinicasocialdeortodoncia.com/,,2025-12-22 16:05:36,Cali
Clinica Odontologica - Dra. Sindy Arce (Dental Clinic),4.9,,Clínica dental,"Av. 4 Nte. #8N-67 Oficina 101, Granada, Cali, Valle del Cauca",3163431218,http://www.drasindyarce.com/,,2025-12-22 16:05:39,Cali
SOMA Odontología | Diseño de sonrisa en Cali,5.0,,Clínica dental,"Cra. 42a #5a-39, Cali, Valle del Cauca",3167514656,https://odontologiasoma.com/,,2025-12-22 16:05:45,Cali
Dentysano | Diseño de Sonrisa y Odontología en Cali,5.0,,Clínica dental,"Cra. 45 #5C-14 CONSULTORIO 3, Cali, Valle del Cauca",3184707862,https://linktr.ee/dentysano,,2025-12-22 16:05:49,Cali
CENTRO ODONTOLOGICO BURBANO,5.0,,Clínica dental,"Cl. 12 #44 a 22, panamericano, Cali, Valle del Cauca",6023374390,,,2025-12-22 16:05:52,Cali
OdontoVida,3.0,,Clínica dental,"Cl. 5d #38a-35, San Fernando, Cali, Valle del Cauca",3177784686,https://odontovidacali.com/,,2025-12-22 16:05:55,Cali
Clínica Denta SAS,4.8,,Clínica dental,"Cra. 39 #5A - 51, Santa Isabel, Cali, Valle del Cauca",3176418508,http://www.clinicadenta.com/,,2025-12-22 16:05:58,Cali
Centro Odontologico María Auxiliadora,4.3,,Clínica dental,"Cra. 25 #2A-12, Miraflores, Cali, Valle del Cauca",25541414,,,2025-12-22 16:06:01,Cali
"Christian Urrego Odontología | Odontólogo en Cali y Jamundí | Limpieza Dental, Coronas y Blanqueamiento",4.9,,Clínica dental,"Centro Empresarial, Cra 39 con Calle 6, Cali, Valle del Cauca",3216113511,https://www.christrianurrego.com/,,2025-12-22 16:06:04,Cali
Occi-Dental Clínica Odontológica Sede Norte,3.6,,Clínica dental,"Cl. 62 Nte. #1-80, COMUNA 4, Cali, Valle del Cauca",6023690708,,,2025-12-22 16:06:07,Cali
Clinica de Implantes y estética dental en Cali | Leonardo Peña,5.0,,Periodoncista de implantes dentales,"Av. Roosevelt #39-25 Consultorio 506, Los Cambulos, Cali, Valle del Cauca",3177452853,https://leonardopena.com/,,2025-12-22 16:06:10,Cali
Cliod | Diseño de Sonrisa | Blanqueamiento Dental | Veneers | Dental Implants,5.0,,Clínica dental,"Edificio Plaza, Cl. 5 #38-25, San Fernando, Cali, Valle del Cauca",3117052473,https://cliod.online/,,2025-12-22 16:06:13,Cali
SONRISA CENTRO ODONTOLOGICO,,,Clínica dental,"Cl. 36 #15-30, Comuna 8, Cali, Valle del Cauca",3148702346,,,2025-12-22 16:06:16,Cali
SALUD DENTAL,5.0,,Clínica dental,"Agua Blanca, Cali, Valle del Cauca",3137326906,,,2025-12-22 16:06:19,Cali
OdontoPrevenir,4.6,,Clínica dental,"Cl. 52 #11D-46, Comuna 8, Cali, Valle del Cauca",3188029391,http://www.odontoprevenir.com/,,2025-12-22 16:06:22,Cali
Consultorio Odontológico Dra. Sthefany Ramírez Ramírez,5.0,,Clínica dental,"Av. Estación, calle 23 Norte# #5CN 54, Cali, Valle del Cauca",3818948,,,2025-12-22 16:06:25,Cali
"Dra Magda Diaz, Periodoncista, Implantes Dentales, Cali, Mal aliento, Halitosis",5.0,,Periodoncista,"Carrera 38A#5A-100 Oficina 412 Centro Medico Imbanaco, Cali, Valle del Cauca",3114244429,https://www.imbanaco.com/es_CO/especialistas/magda-cecilia-diaz-rojas,,2025-12-22 16:06:29,Cali
Dra Sharon Ortiz | Diseño de sonrisa Cali,5.0,,Periodoncista de implantes dentales,"Cra. 36 #5b - 60 consultorio 409, San Fernando, Cali, Valle del Cauca",3186965559,https://www.smiledesingcalibysharonortiz.com/,,2025-12-22 16:06:32,Cali
Dentix Ciudad Jardín Cali,3.2,,Dentista,"Cra. 100 #16-24, Cañasgordas, Cali, Cauca",6013902547,https://clinicasdentix.com/,,2025-12-22 16:06:35,Cali
Clínicas Élite Dental,4.6,,Clínica dental,"Av. 3 Nte. #44n - 63, Vipasa, Cali, Valle del Cauca",3007365967,https://clinicaelitedental.com.co/,Abierto ⋅ Cierra a las 6 p.m.·Ver más horas,2025-12-22 16:06:38,Cali
Clinica Odontológica Dentilaser,3.9,,Clínica dental,"Cra. 44 #5C-72, Cali, Valle del Cauca",3148945269,https://clinicadentilaser.com/,,2025-12-22 16:06:41,Cali
Clinica Dental Sonría CALI SUR,2.6,,Clínica dental,"Cra. 42 #5-18, Cali, Valle del Cauca",6024851621,https://sonria.com.co/red-clinicas-sonria/,,2025-12-22 16:06:44,Cali
Consultorio Odontologico CRESOFDEN,5.0,,Clínica dental,"Cl. 40 #41 e 37 local 4, Union de Vivienda Popular, Cali, Valle del Cauca",3234306583,,,2025-12-22 16:06:47,Cali
Dr. Sebastian Panesso Dental Studio - Diseño de sonrisa Cali,5.0,,Clínica dental,"Cra. 35 #4A - 60, El Sindicato, Cali, Valle del Cauca",3156886999,,,2025-12-22 16:06:50,Cali
Tu Sonrisa Clínicas Odontológicas Cali,3.0,,Clínica dental,"Cra. 46 # 43-69, Republica De Israel, Cali, Valle del Cauca",23389221,https://www.facebook.com/tusonrisaclinicas/,,2025-12-22 16:06:53,Cali
Odontólogos del Valle,5.0,,Clínica dental,"Cra. 26 #2-19, Miraflores, Cali, Valle del Cauca",3188767622,https://instagram.com/odontologos_del_valle?igshid=MzMyNGUyNmU2YQ==,,2025-12-22 16:06:56,Cali
Clínica Odontológica Odontosanitas,3.4,,Clínica dental,"Av. 4 Nte. #6 Norte-14 a 6 Norte-200, Granada, Cali, Valle del Cauca",3165348052,,,2025-12-22 16:06:59,Cali
Odontologia Cali - Dr. Jawing Garcia,4.8,,Clínica dental,"Centro Comercial Carrera., Cl. 52 Nte. #1b-160 Local 122, La Alianza, Cali, Valle del Cauca",3104544545,https://www.instagram.com/dr.jawinggarcia?igsh=MTQ2dnpiNzR3MnZuZw==,,2025-12-22 16:07:02,Cali
Coldental clinica odontologica,,,Médico,"Cl. 51 #12-03, Comuna 8, Cali, Valle del Cauca",3004935832,https://www.facebook.com/coldental.coldental,,2025-12-22 16:07:05,Cali
Dental center Cali By. Jeniffer Paniagua,4.8,,Clínica dental,"EDIFICIO CENTRO PROFESIONAL SEXTA AVENIDA, Cl. 23 Nte. #6AN-17, Santa Monica Residential, Cali, Valle del Cauca",3102907074,,,2025-12-22 16:07:08,Cali
Clínica odontologica,3.0,,Dentista infantil,"Cra. 98 # 42 - 77, Comuna 17, Cali, Valle del Cauca",3145759958,,,2025-12-22 16:07:12,Cali
Consultorio odontológico Calident,5.0,,Clínica dental,"Av. 2 Nte., El Piloto, Cali, Valle del Cauca",3155781058,,,2025-12-22 16:07:15,Cali
Dr. Miguel Ángel Muñoz - Salud y Estética Dental,5.0,,Clínica dental,"consultorio 1107 Pacific Mall, Cl. 36 Nte. #6A – 65 Piso 11, Santa Monica Residential, Cali, Valle del Cauca",3207666965,https://drmiguelangelm.com/,,2025-12-22 16:07:21,Cali
Dra Natalia Ávila / Odontologia Estética,5.0,,Clínica dental,"Av. 6a Nte. #35N 100 Consultorio 610, Santa Monica Residential, Cali, Valle del Cauca",3127918682,https://dranataliaavila.com/,,2025-12-22 16:07:24,Cali
Dr. Juan Tobar Odontología - Diseño de sonrisa e implantes dentales,5.0,,Clínica dental,"Edificio consumedico, Cl. 5 #38-14 Consultorio 503, Nueva Granada, Cali, Valle del Cauca",3156040712,https://www.odontologiaestetica.co/,,2025-12-22 16:07:27,Cali
Dientes Por siempre - Fundación Odontológica,4.9,,Clínica dental,"Cl. 15 #32A-15, Cristobal Colon, Cali, Valle del Cauca",3182660572,https://www.facebook.com/dientesporsiemprefundacion?mibextid=ZbWKwL,,2025-12-22 16:07:30,Cali
CLINICA ODONTOLOGICA DENTAL WHITE,5.0,,Clínica dental,"Dg. 23 #Diagonal 23, Cali, Valle del Cauca",6023866240,,,2025-12-22 16:07:33,Cali
Odontología Estética Integral Cali - Katty Escobar A.,4.9,,Clínica dental,"Cl. 52, Comuna 5, Cali, Valle del Cauca",3117961873,https://clinicadentalcali.com/,,2025-12-22 16:07:36,Cali
Doctora Sara Zapata - Estética Dental - Porcelain Veneers - Diseños De Sonrisa - Odontología,5.0,,Clínica dental,"AV 6A BIS, Chipichape #35 N-100 of 402, Cali, Valle del Cauca",3022645042,https://doctorasarazapata.com/,,2025-12-22 16:07:39,Cali
CENTRO ODONTOLÓGICO ESPECIALIZADO,4.0,,Clínica dental,"Esquina Calle 28N, Avenida 2BIS, San Vicente, Cali, Valle del Cauca",26672135,,,2025-12-22 16:07:45,Cali
Clínica Denta Sas,5.0,,Periodoncista,"Cra. 84A #17 -57, Comuna 17, Cali, Valle del Cauca",3027763094,http://www.clinicadenta.com/,,2025-12-22 16:07:48,Cali
DR. FRAN ALTAMIRANDA / Consultorio Odontológico,4.8,,Clínica dental,"#4BN-23, Cl. 47 Nte., Cali, Valle del Cauca",3128410729,http://docfranaltamiranda.com/,,2025-12-22 16:07:52,Cali
Centro Odontológico Integral DAVID BARANDICA CALI,5.0,,Clínica dental,"Cl. 36 Nte. #6A-65, Santa Monica Residential, Cali, Valle del Cauca",3168663433,https://davidbarandica.com.co/,,2025-12-22 16:07:55,Cali
Sonreír Consultorio odontológico Cali - Diseños de sonrisa,,,Clínica dental,"Cra. 25c #72d-07, Lleras Restrepo, Cali, Valle del Cauca",3188444490,,,2025-12-22 16:07:58,Cali
Odontoimagen del Valle,4.7,,Clínica dental,"Cra. 42 #5-35, Cali, Valle del Cauca",25241014,,,2025-12-22 16:08:01,Cali
Luminous Dental Aesthetics,5.0,,Clínica dental,"Centro Empresarial Chipichape, Av. 6a Bis Nte #35n - 100 Ofic. 414 - 415, San Vicente, Cali, Valle del Cauca",3235249068,http://luminousdental.com.co/,,2025-12-22 16:08:04,Cali
ODONTOPEGA S.A.S.,4.7,,Clínica dental,"Av. 4 Nte. #23N-69, San Vicente, Cali, Valle del Cauca",6026615594,,,2025-12-22 16:08:07,Cali
Specialdent Cali,4.7,,Clínica dental,"Cl. 9 # 56 - 132, Pampa Linda, Cali, Valle del Cauca",3218675395,http://specialdentcali.com/,,2025-12-22 16:08:10,Cali
AVANZA - Clinica de Sonrisas,4.9,,Clínica dental,"Calle 8a ##44A, Cali, Valle del Cauca",6023069433,http://www.avanzacds.com/,,2025-12-22 16:08:13,Cali
Nueva Sonrisa,4.2,,Clínica dental,"esq. Calle 5A, Cra. 42, Cali, Valle del Cauca",6025517408,https://clinicanuevasonrisa.com/,,2025-12-22 16:08:16,Cali
Dr. JUAN CARLOS MARTINEZ TELLO- CLINICA DE ODONTOLOGIA ESPECIALIZADA,5.0,,Clínica dental,"Edificio Granada Plaza, 760045, Cl. 16 Nte. #8N-51 Oficina 302, Cali, Valle del Cauca",3182113663,http://www.drjuancmartinez.com/,,2025-12-22 16:08:19,Cali
Dental SPA,3.3,,Clínica dental,"Centro Diagnóstico Ciudad Jardín Calle 15A. 103 - 15. Cali. Valle del Cauca. Colombia Piso 4 760031, Cali, Valle del Cauca",6023169450,http://www.dentalspa.com.co/,,2025-12-22 16:08:22,Cali
Clínica de Implantología Oral Del Valle,4.5,,Clínica dental,"Edificio Centro Profesional Sexta Avenida (DINERS) Calle 23 Norte No. 6AN -, 17, Cons. 703 - 704 - 705 Barrio Santa Mónica Norte, Cali, Valle del Cauca",6026612303,http://www.clinicadeimplantologiaoral.com/,,2025-12-22 16:08:25,Cali
"Dra. Claudia Maria Zuluaga Gomez, Odontólogo",,,Dentista,"CALLE 5D # 38A‐35 CONS 1014 TORRE 2, Cali, Valle del Cauca",3154976761,https://www.doctoralia.co/claudia-maria-zuluaga-gomez/odontologo/cali?utm_source=google&utm_medium=gmb&utm_campaign=2062&utm_content=website,,2025-12-22 16:08:28,Cali
Vida Centro Profesional PH,4.2,,Centro de salud y bienestar,"Cl. 5d #38A-35, San Fernando, Cali, Valle del Cauca",25567813,,,2025-12-22 16:08:31,Cali
GRUPO ESPECIALIZADO,4.9,,Clínica dental,"Cra. 44 #5B-74, Cali, Valle del Cauca",25131700,,,2025-12-22 16:08:35,Cali
Dientes Por siempre - Fundación Odontológica,4.9,,Clínica dental,"COMUNA 3, Cali, Valle del Cauca",3167682804,https://www.facebook.com/dientesporsiemprefundacion?mibextid=ZbWKwL,,2025-12-22 16:08:38,Cali
el peñon centro odontologico,5.0,,Clínica dental,"Cra. 4 #4-05 B, COMUNA 3, Cali, Valle del Cauca",28935148,,,2025-12-22 16:08:41,Cali
Dr. Mario Molina Odontología Integral,5.0,,Clínica dental,"Av. 3 Nte. #44 36, La Merced, Cali, Valle del Cauca",3155673323,,,2025-12-22 16:08:44,Cali
Centro Odontológico,,,Clínica dental,"Cl. 52 #12C-57, Comuna 8, Cali, Valle del Cauca",3208716651,,,2025-12-22 16:08:47,Cali
Dra. Tatiana Endo,4.9,,Clínica dental,"Cl. 21 Nte. #9 Norte-50, Santa Monica Residential, Cali, Valle del Cauca",3105377570,http://www.tatianaendo.com/,,2025-12-22 16:08:53,Cali
Dentalcourt Cali- Clínica odontológica - Diseño sonrisa,4.2,,Clínica dental,"Cra. 31 #8-59, La Alameda, Cali, Valle del Cauca",3206800637,https://www.instagram.com/dentalcourt/,,2025-12-22 16:08:56,Cali
Consultorio Odontologico,,,Clínica dental,"Cl. 44 #16-18, Comuna 8, Cali, Valle del Cauca",3104890995,,,2025-12-22 16:08:59,Cali
"Ortodoncia en Cali, Dra. Paola Ceballos",5.0,,Ortodoncista,"Calle 5 # 38-25 Edificio Plaza, San Fernando, Cali, Valle del Cauca",3226852446,https://www.paolaceballosortodoncista.com/,,2025-12-22 16:09:02,Cali
Clinica de Periodoncia e Implantologia,5.0,,Clínica dental,"Edificio Consumédico, Cl. 5 #38-14 Consultorio 607, San Fernando, Cali, Valle del Cauca",3147404115,https://clinperiodoncia.com/,,2025-12-22 16:09:05,Cali
ORTHODONTIK CLINICA ODONTOLOGICA SEDE CALI,,,Clínica dental,"Cl. 27 #35-14, Maracaibo, Cali, Valle del Cauca",23367560,,,2025-12-22 16:09:11,Cali
Dr.Jorge Alejandro Soto,4.1,,Clínica dental,"Av. Estación #5C norte-56, San Vicente, Cali, Valle del Cauca",3113091250,https://drjorgealejandrosoto.co/,Abierto ⋅ Cierra a las 6 p.m.·Ver más horas,2025-12-22 16:09:21,Cali
Clinica Dentalplan,4.9,,Clínica dental,"Av 6 Norte, Local #25N 71 1er piso, Cali, Valle del Cauca",3207133610,http://www.clinicadentalplan.com/,,2025-12-22 16:09:24,Cali
Clínica Odontológica Juan Soto,5.0,,Clínica dental,"Cl. 5 #38-25, San Fernando, Cali, Valle del Cauca",3154897324,https://instagram.com/clinicajuansoto?igshid=mvezcmditwof,,2025-12-22 16:09:33,Cali
JORGE GARCÍA ODONTOLOGÍA,4.9,,Clínica dental,"Carrera 24 C # 8 Oeste, 2 a #8 Oeste - 74, Cali, Valle del Cauca",3045521999,http://www.jorgegarciaodontologia.com/,,2025-12-22 16:09:36,Cali
Centro Odontológico Popular,,,Clínica dental,"Calle 46AN #5N-11, El Popular, Cali, Valle del Cauca",24824422,,,2025-12-22 16:09:39,Cali
SONRISA PERFECTA,4.2,,Clínica dental,"Cra. 42a #5C-96, Cali, Valle del Cauca",25536316,http://www.clinicasonrisaperfecta.com/,,2025-12-22 16:09:42,Cali
ODONTOSTETICA,4.0,,Clínica dental,"Av. 4 Nte. # 13 40, Granada, Cali, Valle del Cauca",3007776330,http://www.odontostetica.co/,,2025-12-22 16:09:45,Cali
Dra Angelica Mora odontología estética,5.0,,Clínica dental,"Cl. 28 Nte. #2BN- 86, San Vicente, Cali, Valle del Cauca",3186704216,,,2025-12-22 16:09:48,Cali
Smiles Clínica Odontológica,4.0,,Clínica dental,"36A-11, Pasoancho, Cali, Valle del Cauca",23827784,https://clinicaodontologicasmiles.com/,,2025-12-22 16:09:51,Cali
"Clínica odontológica team D32 Odontología especialista en ortodoncia, diseño de sonrisa, implatologia oral",4.9,,Clínica dental,"QUANTUM TOWER, Calle 85 #50 - 159 Quantum tower Quantum tower, consultorio 1408, Barranquilla, Atlántico",3106151434,http://www.team-d32-odontologia.negocio.site/,,2025-12-22 16:12:14,Barranquilla
Odontología con Propósito - Dra. Indira Gómez,5.0,,Clínica dental,"Centro Comercial Plaza del Prado, 080002 Carrera 49B # 79-01, local 23 #24 Segundo piso, Barranquilla, Atlántico",3046259272,http://indiragomez.com/,,2025-12-22 16:12:17,Barranquilla
BG Odontología Especializada | Dra. Bellys Gutierrez,5.0,,Clínica dental,"Cra. 50 # 76-19 Lc 6, Nte. Centro Historico, Barranquilla, Atlántico",3242376599,https://newsite.bgodontologos.com/,,2025-12-22 16:12:20,Barranquilla
Smile Center Odontología,4.4,,Clínica dental,"Cl. 92 #46-79, Riomar, Barranquilla, Atlántico",3003027029,https://medicosdoc.com/perfil-medico/882/smile-center-jeanette-dutrenit/odontologo-barranquilla,,2025-12-22 16:12:23,Barranquilla
Patricia Otero BDC,5.0,,Clínica dental,"Cl. 82 #55 #55, El Golf, Barranquilla, Atlántico",3166187871,https://dra.patriciaoterobdc.com/,,2025-12-22 16:12:26,Barranquilla
Clinica Dental Oral Care,5.0,,Clínica dental,"Cra. 44 #53b 48 local 3, Nte. Centro Historico, Barranquilla, Atlántico",3144807026,https://clinicasoralcare.co/,,2025-12-22 16:12:29,Barranquilla
Oralty Prado,4.4,,Clínica dental,"Cra. 49c #82-101, Nte. Centro Historico, Barranquilla, Atlántico",3126918364,http://www.oralty.com.co/,,2025-12-22 16:12:32,Barranquilla
OdontoVida Integral clinica,5.0,,Clínica dental,"Cra. 48 #75- 54, Nte. Centro Historico, Barranquilla, Atlántico",3018112685,https://www.instagram.com/odontovintegral/,,2025-12-22 16:12:35,Barranquilla
Clínica Maxilofacial Del Caribe,4.9,,Clínica especializada,"Cra. 53 #84 - 43, Riomar, Barranquilla, Atlántico",3228884107,http://www.clinicamaxilofacialdc.com/,,2025-12-22 16:12:38,Barranquilla
Dra. Tiby Maldonado Odontóloga,5.0,,Dentista,"Centro Medico Vital, Cra. 51B #94-334 Consultorio 309, Riomar, Barranquilla, Atlántico",3022355853,https://medicosdoc.com/perfil-medico/14826/dra-tiby-maldonado/odontologo-barranquilla,,2025-12-22 16:12:41,Barranquilla
Carlos Acevedo Odontología,5.0,,Dentista,"Calle 106 No 50-67 Local 405 CC. Gran Boulevard, Barranquilla, Atlántico",3205491349,https://www.carlosacevedo.co/,,2025-12-22 16:12:44,Barranquilla
Diva Sánchez Odontología,5.0,,Dentista,"Cra. 38 #74-182, Las Mercedes, Barranquilla, Atlántico",3182879695,https://instagram.com/od.divasanchez?utm_medium=copy_link,,2025-12-22 16:12:47,Barranquilla
Madrid y Diaz Clinica Odontologica,5.0,,Clínica dental,"Cra. 53 # 79 - 315 Local 202, Nte. Centro Historico, Barranquilla, Atlántico",53782938,,,2025-12-22 16:12:50,Barranquilla
GM Clínica Odontológica,,,Clínica dental,"Cl. 76 #38-42, Las Mercedes, Barranquilla, Atlántico",3008951716,https://medicosdoc.com/perfil-medico/14934/gm-clinica-odontologica/odontologo-barranquilla,,2025-12-22 16:12:53,Barranquilla
"CFC - Carlos Fernández De Castro | Clínica Odontológica | Somos expertos en Rehabilitación Oral | Barranquilla, Colombia",4.8,,Clínica dental,"CC. Mallplaza Buenavista, Cra. 55 #99-55, Riomar, Barranquilla, Atlántico",6053161061,https://cfcodontologia.com/,,2025-12-22 16:12:57,Barranquilla
Zona Dental Barranquilla,3.8,,Dentista,"Cra. 44 #76-211, Nte. Centro Historico, Barranquilla, Atlántico",3125292446,https://zonadentalbarranquilla.com/,,2025-12-22 16:13:00,Barranquilla
Cordaly - Clínica de Cordales,5.0,,Clínica dental,"Cra. 53 #84-43, Riomar, Barranquilla, Atlántico",3228884107,http://cordaly.com/,,2025-12-22 16:13:03,Barranquilla
CENTRO ODONTOLOGICO,,,Clínica dental,"Cl. 70b #Carrera 31 96, Suroccidente, Barranquilla, Atlántico",53659059,,,2025-12-22 16:13:06,Barranquilla
Ponce Odontologia,4.9,,Clínica dental,"Smart Office, Cra. 51B #80-58 Oficina 910, Nte. Centro Historico, Barranquilla, Atlántico",3218430749,http://www.ponceodontologia.co/,,2025-12-22 16:13:09,Barranquilla
Clínica dental y esthetic by Susana Moya,4.9,,Dentista,"SEDE 1, Cl. 70b #41-120, Nte. Centro Historico, Barranquilla, Atlántico",3004973891,https://medicosdoc.com/perfil-medico/13279/susana-moya-dental-y-esthetic-clinic/odontologo-barranquilla,,2025-12-22 16:13:12,Barranquilla
Odontozoom,5.0,,Clínica dental,"Cra 13 # 109B - 02, Barranquilla, Atlántico",3003055486,http://odontozoom.com/,,2025-12-22 16:13:15,Barranquilla
Bonadent,4.8,,Clínica dental,"Cl. 75 #48-62, Nte. Centro Historico, Barranquilla, Atlántico",3008228883,http://www.bonadentoficial.com/,,2025-12-22 16:13:18,Barranquilla
ORAL PLUS CLÍNICA ODONTOLOGÍCA,4.6,,Clínica dental,"Cra. 49c #76-201, Nte. Centro Historico, Barranquilla, Atlántico",3004918599,,,2025-12-22 16:13:21,Barranquilla
SIEO Clínica Odontológica,5.0,,Clínica dental,"Cra. 47 #82-186, Nte. Centro Historico, Barranquilla, Atlántico",3023239476,https://clinicaodontologicasieo.com/,,2025-12-22 16:13:24,Barranquilla
C.O.E DE COLOMBIA Centro Odontológico de Especialistas,,,Clínica dental,"Calle 72 por calle 56 y calle 28, Nte. Centro Historico, Barranquilla, Atlántico",53201297,,,2025-12-22 16:13:33,Barranquilla
SOMECA - Servicios Odontomedicos del Caribe,3.9,,Clínica dental,"Cra. 42g #80-115, Nte. Centro Historico, Barranquilla, Atlántico",6053100030,http://www.someca.co/,,2025-12-22 16:13:36,Barranquilla
Dentyservices | Clínica Odontológica,4.9,,Clínica dental,"Cra. 43 #75B - 187 Local 21, Nte. Centro Historico, Barranquilla, Atlántico",3003259484,http://www.dentyservices.com/,,2025-12-22 16:13:39,Barranquilla
Oprem Dental Clínica odontológica especializada / Dra. Maria Molina / Dra. Karen Bustos,5.0,,Clínica dental,"Cra. 58 #70-129 LOCAL 101, Nte. Centro Historico, Barranquilla, Atlántico",6053453859,https://www.facebook.com/opremdental.clinicasdentales,,2025-12-22 16:13:43,Barranquilla
Odontológo,,,Clínica dental,"Cra. 47, Nte. Centro Historico, Barranquilla, Atlántico",53564380,,,2025-12-22 16:13:46,Barranquilla
DENTTE Odontología,5.0,,Clínica dental,"Cra. 72 #83 35, Riomar, Barranquilla, Atlántico",3023091081,https://instagram.com/dentteodontologia?igshid=YmMyMTA2M2Y=,,2025-12-22 16:13:49,Barranquilla
ORTHODENT Salud Oral Integral,5.0,,Clínica dental,"edificio Rosa María - Sky Garden, Cl. 85 #51b -20, Riomar, Barranquilla, Atlántico",3043515522,,,2025-12-22 16:13:52,Barranquilla
body dent Dra Claudia ordosgoitia,4.8,,Clínica dental,"Cl. 59 #44 15, Nte. Centro Historico, Barranquilla, Atlántico",3186966941,http://www.bodydents.com/,,2025-12-22 16:13:55,Barranquilla
Elite Smile - Implantes Dentales | Diseños de Sonrisa Barranquilla,5.0,,Clínica dental,"Cl. 94 #Nº51B-58 Local 1, Riomar, Barranquilla, Atlántico",3106510197,https://l.instagram.com/?u=https%3A%2F%2Flinktr.ee%2Felitesmileee&e=AT3o1QaGTGHdtyZ9FoeLqSxTX1GyswhSY_tycyCugvzmxSZfeG6zZYRTNjS-f_t-KW-6-iorfywzN62vqGj8G1M-5aXFksooGNVITY8R51iZRBAE,,2025-12-22 16:13:58,Barranquilla
Dr Eduardo Coll | Diseños de Sonrisa en Barranquilla,5.0,,Clínica dental,"Edificio Smart Office Center, Cra. 51B #80-58 Consultorio 503A, Nte. Centro Historico, Barranquilla, Atlántico",3017888216,https://www.dreduardocoll.com.co/,,2025-12-22 16:14:01,Barranquilla
Clínica Smile Care S.A.S,4.8,,Clínica dental,"Cl. 65 #47-09, Nte. Centro Historico, Barranquilla, Atlántico",3246836448,,,2025-12-22 16:14:04,Barranquilla
Clínica DentiCenter,4.4,,Clínica dental,"Cra. 50 #82 - 149 1er Piso, Nte. Centro Historico, Barranquilla, Atlántico",6053853530,http://www.denticenter.com.co/,,2025-12-22 16:14:07,Barranquilla
TU DENT,5.0,,Clínica dental,"Cra. 49c #76-10 Local 4, Nte. Centro Historico, Barranquilla, Atlántico",53604585,https://medicosdoc.com/perfil-medico/888/tudent/odontologo-barranquilla,,2025-12-22 16:14:10,Barranquilla
Dental Health Odontologia Especializada,5.0,,Clínica dental,"Edificio.Soho 85, Cra. 47 #85-53, Barranquilla, Atlántico",6053855492,https://medicosdoc.com/perfil-medico/956/dentalhealth/odontologo-barranquilla,,2025-12-22 16:14:13,Barranquilla
Urgencias Odontológicas 24/7,5.0,,Clínica dental,"Cl. 80 #46-16, Nte. Centro Historico, Barranquilla, Atlántico",3009759442,,,2025-12-22 16:14:16,Barranquilla
"Dental Implant Plus - Odontología, Implantes, Ortodoncia, Diseño Sonrisa",5.0,,Clínica dental,"Torres del Atlantico Sur, Cra. 57 #99A - 65 consultorio 204, Riomar, Barranquilla, Atlántico",3054434163,,,2025-12-22 16:14:19,Barranquilla
CLINICA DENTAL BIODENTIST S.A.S,5.0,,Clínica dental,"Cl 72 #41-88, Nte. Centro Historico, Barranquilla, Atlántico",3023171950,https://www.instagram.com/dra.adryortegam?igsh=czkyeHF3MHZnbm4x,,2025-12-22 16:14:22,Barranquilla
DENTAL SMILE CONCEPT,5.0,,Clínica dental,"Cl. 76 #59-32, La Concepción, Barranquilla, Atlántico",3005472541,http://dentalsmileconcept.com/,,2025-12-22 16:14:26,Barranquilla
Vident Odontología Especializada,5.0,,Clínica dental,"Cl. 76 #44-25, Nte. Centro Historico, Barranquilla, Atlántico",3008025798,http://www.videntoe.com/,,2025-12-22 16:14:29,Barranquilla
PEREZ VELEZ ODONTOLOGOS,5.0,,Clínica dental,"Edificio Smart Office, Cra. 51B #80-58 Ofc 905, Nte. Centro Historico, Barranquilla, Atlántico",3104042951,http://www.perezvelezodontologos.com/,,2025-12-22 16:14:32,Barranquilla
DentiColombia,5.0,,Clínica dental,"Cra. 47 #84-79 2do Piso, Riomar, Barranquilla, Atlántico",53458019,http://www.denticolombia.com/,,2025-12-22 16:14:38,Barranquilla
Dr. José Bello odontología,4.9,,Clínica dental,"Cra. 52 #82-307 piso 2 local 12, Nte. Centro Historico, Barranquilla, Atlántico",3043982908,,,2025-12-22 16:14:41,Barranquilla
Clínica Scala odontología y medicina estética,5.0,,Clínica dental,"Av. 20 de Julio #84 - 74, Nte. Centro Historico, Barranquilla, Atlántico",3022826452,https://instagram.com/karollcabrera.od?igshid=YmMyMTA2M2Y=,,2025-12-22 16:14:44,Barranquilla
CLINICA SONRISA DA SILVA,4.0,,Clínica dental,"Cl. 79 #42F 93, Nte. Centro Historico, Barranquilla, Atlántico",3173728776,,,2025-12-22 16:14:50,Barranquilla
Punto Dental By Diana Castro - Centro Odontológico Sede Norte,,,Clínica dental,"Cra. 49c #80 -55 Consultorio 404, Nte. Centro Historico, Barranquilla, Atlántico",3004612038,https://linktr.ee/puntodental,,2025-12-22 16:14:53,Barranquilla
